_id,ground_state.globular_volume,ground_state.homo_lumo_gap,ground_state.dipole_moment,ground_state.solvation_energy,cation1.globular_volume,cation1.homo_lumo_gap,cation1.dipole_moment,cation1.solvation_energy,cation2.globular_volume,cation2.homo_lumo_gap,cation2.dipole_moment,cation2.solvation_energy
06GUHG,,,,,422.952,5.730992954,2.9646341865397154,-1.3759330122120446,,2.881959373999999,2.3274946723891765,
06RATN,,,,,404.496,6.850742064,6.0442325981054035,-1.4782897817567573,,3.42591526,2.2896964536811426,
06UBQG,,,,,430.648,6.890742822000001,8.099887077607935,-1.3978564208446187,,3.50074661,5.830285013616401,
06JLRW,,,,,466.224,6.463523842,9.217778452533995,-1.4165465709374985,,2.6912074599999993,5.8054834148415235,
06ORKG,,,,,508.368,6.738358982000001,15.798818807113399,-1.5190407580594183,,1.7954081720000001,15.283557257392665,
06CZHF,,,,,407.728,6.248553782000001,8.189900048840645,-1.4086294141161488,,3.2212855319999996,9.957700001004248,
06UVUK,,,,,469.136,6.397672254,11.160000038082439,-1.4378555461735232,,,,
06HUDJ,,,,,445.464,5.627045406000001,9.450119068562046,-1.5122645752417156,,2.7910732980000006,4.236489956319972,
06MPPT,,,,,414.408,6.682031384000001,0.9596478572893288,-1.4966065914486535,,3.3899962120000016,4.715927619249473,
06ZTCL,,,,,406.016,6.530191772000001,6.02273528307529,-1.5876507656867034,,3.358430988000002,8.292536646889177,
06LPWH,,,,,422.632,6.451550826,5.839617385582723,-1.4735778557442245,,3.160331996000002,12.09558740946466,
06GCXR,,,,,430.792,6.695909198,3.2341503211817475,-1.484218601595785,,3.275980446,5.801449963586689,
06SPFR,,,,,466.568,5.705958466,5.748425132155763,-1.4970234701031586,,2.400589708000002,6.319427318199015,
06NOPO,,,,,409.072,6.303248696,16.58715704905455,-1.5493798363895621,,3.2822390679999973,18.155832488211605,
06ZHVL,,,,,509.488,5.710040176,6.167680525935175,-1.5675546025595395,,1.5973091799999999,4.86978864941796,
06TXMK,,,,,469.784,6.652643072000001,6.321289578084523,-1.5156387888346217,,3.2819669539999996,5.723210260858847,
06LYUF,,,,,445.024,6.648289248,1.80129338532067,-1.5989726128827897,,3.1684954160000007,11.126707220467338,
06ZKCA,,,,,464.896,6.56066854,3.13766777240676,-1.4168671212319168,,3.317341774000001,0.840920840507595,
06TZTL,,,,,474.16,6.468421894,5.45770509371842,-1.4690487903280882,,3.205230806000001,2.593723628299669,
06BGLI,,,,,457.064,6.52257258,2.892358936923286,-1.5260438839759445,,3.241966195999998,3.1377211475846605,
06OQHH,,,,,482.288,6.600941412,6.075471647534864,-1.4518647912263987,,3.3309474739999985,3.332513362313796,
06DASQ,,,,,517.352,6.061067236000001,7.183006878738179,-1.4623292072137701,,2.5009997740000003,3.076729117098221,
06DTSW,,,,,560.2,6.442026836,4.318210126892854,-1.4854463799711084,,1.7703736840000008,3.0744682434528414,
06CDJD,,,,,460.592,5.586228306000001,10.402216533989284,-1.4484813257513451,,2.8152914440000014,10.334667080269204,
06UCKW,,,,,520.608,5.63003866,12.46272566134712,-1.4415650042137713,,2.5031766859999998,2.5623924309129547,
06SVOV,,,,,478.936,7.126937774,2.721477119139531,,,3.1970673860000023,18.958361095041944,
06CYYA,,,,,496.952,6.402026078,7.350572889237954,-1.5633523460564902,,3.1459099540000004,2.504180364909844,
06JLEH,,,,,487.44,6.37563102,16.747816404534653,-1.6502631086186739,,2.9951587980000003,25.843869539022208,
06UYRO,,,,,470.976,6.109775642,11.049312013424183,-1.6827197780949064,,3.0264519080000003,21.08208889294417,
06NQLQ,,,,,495.544,6.951968472000001,7.177220276680938,-1.6026205731759546,,3.147542638000001,19.04767988732486,
06NLGQ,,,,,528.952,6.82053741,15.771404621656245,-1.7380356562425732,,3.6465997140000006,23.21222799776015,
06PGWB,,,,,573.568,5.452892445999999,9.386220096503171,-1.562830975635734,,2.6854930659999994,19.671505855932843,
06VFYI,,,,,472.824,6.829517172,27.904109999424815,-1.7609479271559394,,3.6332661280000025,31.14611424447679,
06VOYC,,,,,534.224,6.351957102,8.392431212705887,-1.6125815782506834,,3.0718949460000005,24.32306074407577,
06TYCH,,,,,510.088,6.290187224,14.573854896354636,-1.7273230722857988,,3.020465400000001,23.783606544214443,
06AJML,,,,,329.408,6.186511790000001,9.446437088130107,-5.365813054377213,,3.600884562000001,1.689134227940456,
06WIHS,,,,,340.592,7.167754874,1.931002035213842,-5.216337732083048,,4.165521112,1.3960596692118858,
06UUVD,,,,,290.616,6.18515122,2.9791777003059083,-5.433363831045426,,3.6082316399999996,1.4863592129764596,
06ULKF,,,,,351.184,6.4997150040000005,5.823525226183881,-5.333809073767043,,3.552720383999999,4.885651310726135,
06LIXM,,,,,399.464,7.20421815,12.165756207075662,-5.181464989625965,,3.1396513320000032,8.466662306954259,
06ETCY,,,,,450.008,7.143264614,24.07727822720002,-5.139851684056339,,2.006568635999999,10.810506953885188,
06RDKE,,,,,294.096,7.388711442000001,8.09060000494401,-5.34378273215043,,4.223753508,8.534300216772316,
06YJUB,,,,,354.528,6.339984085999999,3.926700128606716,-4.912278936262737,,3.1012832579999987,1.8794000665105872,
06EWHQ,,,,,330.72,6.966662627999999,6.14761470653456,-5.243969031198503,,4.026742971999997,4.721871177827705,
06HZUM,,,,,221.28,6.9658462860000006,10.447894448643707,-1.7484041792486096,,5.42323202,15.336804714476873,
06KCDA,,,,,230.688,6.907341776000001,13.237943884909015,-1.7553900259190414,,4.5862093559999995,15.54892594007702,
06OOEJ,,,,,239.072,6.969655882,8.502338513609065,-1.7202881090452138,,4.525800048000001,12.942627895446892,
06YFYJLC,,,,,213.888,6.925845528000001,13.173554885830931,-1.8860860535787651,,4.621039948,15.920400329451518,
06IOVA,,,,,273.176,7.88042144,10.054185586610185,-1.7340380294626812,,4.334231792000001,12.55658370815884,
06PBWJ,,,,,316.48,6.682575612000002,5.349830390769413,-1.7498818671083427,,3.7429280699999996,12.728984474811808,
06KDBO,,,,,217.264,8.749009328,27.58700385235772,-2.28568589796123,,5.715482455999998,21.59177528296365,
06XIDX,,,,,276.696,7.162584707999999,10.101630512446988,-1.6425636429994483,,4.47491473,15.80572569735411,
06APJY,,,,,253.184,6.726113851999999,12.735935562415508,-1.856578038630687,,4.3532797720000005,14.34830038471456,
06JCKW,,,,,197.792,8.711185482,2.3391600330033007,-1.6435944652512262,,5.652352008000003,1.4120133497952492,
06CRZL,,,,,181.2,7.909265524,1.9290994582965388,-1.7615202101060277,,4.823492763999997,1.815678132269043,
06QDZC,,,,,206.072,7.84776776,2.14159271104475,-1.6227383421482955,,5.482280757999998,2.6019183941853368,
06JHDY,,,,,241.056,7.823005386,3.8575553942879424,-1.660316414781846,,3.078153568000001,9.138550542071757,
06XSCS,,,,,283.6,7.7408269579999995,6.836584286030561,-1.6335349276887428,,3.678709165999999,6.6529652824887044,
06BWYY,,,,,184.88,6.836592136000001,10.150099379809047,-1.7867563345807866,,4.765532482000001,6.053724356955807,
06LMCJ,,,,,243.656,7.159863568,2.6639490911051587,-1.5341495613756706,,4.506752067999999,0.8395810026435805,
06OCJS,,,,,220.48,8.36206322,3.5453876628656564,-1.74623556673032,,5.447722279999999,4.116352120506699,
06WXNF,,,,,190.008,6.748155086000001,0.7326692568956337,-1.727370828291896,,4.740225880000001,2.95442277611042,
06EPHO,,,,,214.56,7.871441677999999,5.670397482540356,-1.6163617043057457,,5.550309257999999,3.5713608456721366,
06RBSU,,,,,292.864,6.683664068,9.991513897803475,-1.6429291465210554,,2.0101061179999995,10.22978607107695,
06OXSY,,,,,249.24,7.683410904,5.825997382423029,-1.5991540312861616,,4.3443000099999995,4.956412049053227,
06HKHI,,,,,193.16,6.64910559,8.629056831427175,-1.7240475544349465,,4.662945503999998,6.147569117138904,
06KFMN,,,,,253.488,6.373726222,7.91163392795698,-1.5453298004504177,,3.8732706760000006,2.622690774757863,
06ZKNH,,,,,229.744,6.529647544,3.366899419347124,-1.710128651226114,,4.388382477999999,3.347846509325062,
06UOGZ,,,,,198.192,6.879041920000001,5.547994605260535,-1.743173903269053,,4.727708635999999,3.8953876238443845,
06RZMG,,,,,232.12,7.794433415999999,5.495145227380256,-1.7141463872176246,,4.394368985999998,6.031534632247419,
06AGJG,,,,,274.912,7.796882441999999,15.28842119088822,-1.767844656482339,,1.4860145540000005,24.619680464213992,
06AFZJ,,,,,175.232,7.8959319379999995,8.733722387962649,-1.863590661314447,,5.8572538499999975,5.0992458432595695,
06SBZD,,,,,,8.05321383,5.176854935189898,,,4.624849544,3.4802895784690104,
06KQIW,,,,,212.488,6.558763742,6.6291098452205475,-1.8303262758636265,,4.379674829999999,6.1927207752328055,
06NUBV,,,,,300.736,7.729942398,6.365240449503853,-1.686308825697779,,4.318993407999999,1.0292344436521739,
06BUOW,,,,,258.144,8.5307739,2.861631354664678,-1.6217821063364681,,3.516801336000002,3.8721407334961366,
06XOVL,,,,,200.888,8.052397488,13.226665406291943,-1.8079379060327483,,5.727455471999999,9.386301944322907,
06EQYDSC,,,,,261.184,6.406107788000001,0.24019421308599423,-1.5072476366331102,,3.927149247999999,1.9552419415509683,
